dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1490961600,2017-03-31 12:00:00 +0000 UTC,4138106,,,,279.46,278.15,281.15,1012,,,100,5,50,,,,,,,,,90,701,Mist,mist,50d
1490961600,2017-03-31 12:00:00 +0000 UTC,4138106,,,,279.46,278.15,281.15,1012,,,100,5,50,,,,,,,,,90,201,Thunderstorm,proximity thunderstorm with rain,11d
1490965200,2017-03-31 13:00:00 +0000 UTC,4138106,,,,279.58,277.15,281.15,1011,,,93,5,50,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1490965200,2017-03-31 13:00:00 +0000 UTC,4138106,,,,279.58,277.15,281.15,1011,,,93,5,50,,,,,,,,,90,701,Mist,mist,50d
1490968800,2017-03-31 14:00:00 +0000 UTC,4138106,,,,279.94,277.15,282.15,1010,,,100,4,360,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1490968800,2017-03-31 14:00:00 +0000 UTC,4138106,,,,279.94,277.15,282.15,1010,,,100,4,360,,,,,,,,,90,701,Mist,mist,50d
1490972400,2017-03-31 15:00:00 +0000 UTC,4138106,,,,280.15,277.15,282.15,1009,,,100,5,360,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1490972400,2017-03-31 15:00:00 +0000 UTC,4138106,,,,280.15,277.15,282.15,1009,,,100,5,360,,,,,,,,,90,701,Mist,mist,50d
1490976000,2017-03-31 16:00:00 +0000 UTC,4138106,,,,280.29,278.15,282.15,1008,,,100,4,20,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1490976000,2017-03-31 16:00:00 +0000 UTC,4138106,,,,280.29,278.15,282.15,1008,,,100,4,20,,,,,,,,,90,701,Mist,mist,50d
1490979600,2017-03-31 17:00:00 +0000 UTC,4138106,,,,280.58,279.15,282.15,1006,,,93,5,360,,,,,,,,,90,501,Rain,moderate rain,10d
1490979600,2017-03-31 17:00:00 +0000 UTC,4138106,,,,280.58,279.15,282.15,1006,,,93,5,360,,,,,,,,,90,701,Mist,mist,50d
1490983200,2017-03-31 18:00:00 +0000 UTC,4138106,,,,281.44,280.15,283.15,1005,,,100,4,10,,,,,,,,,90,500,Rain,light rain,10d
1490983200,2017-03-31 18:00:00 +0000 UTC,4138106,,,,281.44,280.15,283.15,1005,,,100,4,10,,,,,,,,,90,701,Mist,mist,50d
1490986800,2017-03-31 19:00:00 +0000 UTC,4138106,,,,282,280.15,284.15,1004,,,87,2,40,,,,,,,,,90,701,Mist,mist,50d
1490986800,2017-03-31 19:00:00 +0000 UTC,4138106,,,,282,280.15,284.15,1004,,,87,2,40,,,,,,,,,90,500,Rain,light rain,10d
1490986800,2017-03-31 19:00:00 +0000 UTC,4138106,,,,282,280.15,284.15,1004,,,87,2,40,,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09d
1490990400,2017-03-31 20:00:00 +0000 UTC,4138106,,,,282.65,280.15,285.15,1004,,,93,2,330,,,,,,,,,90,701,Mist,mist,50d
1490990400,2017-03-31 20:00:00 +0000 UTC,4138106,,,,282.65,280.15,285.15,1004,,,93,2,330,,,,,,,,,90,500,Rain,light rain,10d
1490990400,2017-03-31 20:00:00 +0000 UTC,4138106,,,,282.65,280.15,285.15,1004,,,93,2,330,,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09d
1490994000,2017-03-31 21:00:00 +0000 UTC,4138106,,,,282.93,280.15,285.15,1004,,,93,3,330,,,,,,,,,90,701,Mist,mist,50d
1490994000,2017-03-31 21:00:00 +0000 UTC,4138106,,,,282.93,280.15,285.15,1004,,,93,3,330,,,,,,,,,90,500,Rain,light rain,10d
1490997600,2017-03-31 22:00:00 +0000 UTC,4138106,,,,283.39,281.15,285.15,1004,,,93,5,290,,,,,,,,,90,501,Rain,moderate rain,10d
1490997600,2017-03-31 22:00:00 +0000 UTC,4138106,,,,283.39,281.15,285.15,1004,,,93,5,290,,,,,,,,,90,701,Mist,mist,50d
1491001200,2017-03-31 23:00:00 +0000 UTC,4138106,,,,282.73,280.15,285.15,1004,,,87,3,330,,,,,,,,,90,500,Rain,light rain,10d
1491001200,2017-03-31 23:00:00 +0000 UTC,4138106,,,,282.73,280.15,285.15,1004,,,87,3,330,,,,,,,,,90,701,Mist,mist,50d
1491001200,2017-03-31 23:00:00 +0000 UTC,4138106,,,,282.73,280.15,285.15,1004,,,87,3,330,,,,,,,,,90,301,Drizzle,drizzle,09d
1491004800,2017-04-01 00:00:00 +0000 UTC,4138106,,,,281.79,280.15,283.15,1005,,,93,3,310,,,,,,,,,90,501,Rain,moderate rain,10n
1491004800,2017-04-01 00:00:00 +0000 UTC,4138106,,,,281.79,280.15,283.15,1005,,,93,3,310,,,,,,,,,90,701,Mist,mist,50n
1491008400,2017-04-01 01:00:00 +0000 UTC,4138106,,,,281.61,280.15,283.15,1005,,,93,5,330,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1491008400,2017-04-01 01:00:00 +0000 UTC,4138106,,,,281.61,280.15,283.15,1005,,,93,5,330,,,,,,,,,90,741,Fog,fog,50n
1491008400,2017-04-01 01:00:00 +0000 UTC,4138106,,,,281.61,280.15,283.15,1005,,,93,5,330,,,,,,,,,90,701,Mist,mist,50n
1491012000,2017-04-01 02:00:00 +0000 UTC,4138106,,,,281.16,279.15,283.15,1005,,,93,3,350,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1491012000,2017-04-01 02:00:00 +0000 UTC,4138106,,,,281.16,279.15,283.15,1005,,,93,3,350,,,,,,,,,90,500,Rain,light rain,10n
1491012000,2017-04-01 02:00:00 +0000 UTC,4138106,,,,281.16,279.15,283.15,1005,,,93,3,350,,,,,,,,,90,701,Mist,mist,50n
1491012000,2017-04-01 02:00:00 +0000 UTC,4138106,,,,281.16,279.15,283.15,1005,,,93,3,350,,,,,,,,,90,741,Fog,fog,50n
1491015600,2017-04-01 03:00:00 +0000 UTC,4138106,,,,281.02,279.15,282.15,1005,,,93,4,340,,,,,,,,,75,501,Rain,moderate rain,10n
1491015600,2017-04-01 03:00:00 +0000 UTC,4138106,,,,281.02,279.15,282.15,1005,,,93,4,340,,,,,,,,,75,701,Mist,mist,50n
1491015600,2017-04-01 03:00:00 +0000 UTC,4138106,,,,281.02,279.15,282.15,1005,,,93,4,340,,,,,,,,,75,741,Fog,fog,50n
1491019200,2017-04-01 04:00:00 +0000 UTC,4138106,,,,281.01,279.15,282.15,1005,,,93,3,340,,,,,,,,,75,500,Rain,light rain,10n
1491019200,2017-04-01 04:00:00 +0000 UTC,4138106,,,,281.01,279.15,282.15,1005,,,93,3,340,,,,,,,,,75,701,Mist,mist,50n
1491019200,2017-04-01 04:00:00 +0000 UTC,4138106,,,,281.01,279.15,282.15,1005,,,93,3,340,,,,,,,,,75,741,Fog,fog,50n
1491022800,2017-04-01 05:00:00 +0000 UTC,4138106,,,,280.8,279.15,282.15,1005,,,93,3,340,,,,,,,,,75,701,Mist,mist,50n
1491022800,2017-04-01 05:00:00 +0000 UTC,4138106,,,,280.8,279.15,282.15,1005,,,93,3,340,,,,,,,,,75,741,Fog,fog,50n
1491026400,2017-04-01 06:00:00 +0000 UTC,4138106,,,,280.42,279.15,282.15,1005,,,93,3,330,,,,,,,,,90,500,Rain,light rain,10n
1491026400,2017-04-01 06:00:00 +0000 UTC,4138106,,,,280.42,279.15,282.15,1005,,,93,3,330,,,,,,,,,90,701,Mist,mist,50n
1491030000,2017-04-01 07:00:00 +0000 UTC,4138106,,,,280.73,279.15,282.15,1006,,,93,2,280,,,,,,,,,90,500,Rain,light rain,10n
1491030000,2017-04-01 07:00:00 +0000 UTC,4138106,,,,280.73,279.15,282.15,1006,,,93,2,280,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1491030000,2017-04-01 07:00:00 +0000 UTC,4138106,,,,280.73,279.15,282.15,1006,,,93,2,280,,,,,,,,,90,701,Mist,mist,50n
1491033600,2017-04-01 08:00:00 +0000 UTC,4138106,,,,280.75,279.15,282.15,1006,,,93,2,340,,,,,,,,,90,500,Rain,light rain,10n
1491033600,2017-04-01 08:00:00 +0000 UTC,4138106,,,,280.75,279.15,282.15,1006,,,93,2,340,,,,,,,,,90,701,Mist,mist,50n
1491033600,2017-04-01 08:00:00 +0000 UTC,4138106,,,,280.75,279.15,282.15,1006,,,93,2,340,,,,,,,,,90,301,Drizzle,drizzle,09n
1491037200,2017-04-01 09:00:00 +0000 UTC,4138106,,,,280.93,280.15,282.15,1007,,,93,4,340,,,,,,,,,90,701,Mist,mist,50n
1491040800,2017-04-01 10:00:00 +0000 UTC,4138106,,,,281.22,280.15,282.15,1008,,,93,3,340,,,,,,,,,90,701,Mist,mist,50n
1491044400,2017-04-01 11:00:00 +0000 UTC,4138106,,,,281.09,279.15,283.15,1009,,,87,4,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1491048000,2017-04-01 12:00:00 +0000 UTC,4138106,,,,281.22,279.15,283.15,1011,,,87,3,330,,,,,,,,,75,701,Mist,mist,50d
1491051600,2017-04-01 13:00:00 +0000 UTC,4138106,,,,282.14,279.15,285.15,1011,,,76,4,320,,,,,,,,,75,701,Mist,mist,50d
1491055200,2017-04-01 14:00:00 +0000 UTC,4138106,,,,284.07,280.15,287.15,1012,,,71,7,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1491058800,2017-04-01 15:00:00 +0000 UTC,4138106,,,,285.15,282.15,288.15,1012,,,66,8,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1491062400,2017-04-01 16:00:00 +0000 UTC,4138106,,,,285.46,283.15,288.15,1013,,,58,7,320,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491066000,2017-04-01 17:00:00 +0000 UTC,4138106,,,,285.65,284.15,287.15,1013,,,58,9,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1491069600,2017-04-01 18:00:00 +0000 UTC,4138106,,,,286.15,285.15,288.15,1014,,,58,5,320,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491073200,2017-04-01 19:00:00 +0000 UTC,4138106,,,,286.93,284.15,289.15,1014,,,51,8,320,,,,,,,,,75,803,Clouds,broken clouds,04d
1491076800,2017-04-01 20:00:00 +0000 UTC,4138106,,,,287.36,284.15,290.15,1014,,,51,10,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1491080400,2017-04-01 21:00:00 +0000 UTC,4138106,,,,287.51,284.15,290.15,1015,,,51,9,340,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491084000,2017-04-01 22:00:00 +0000 UTC,4138106,,,,286.45,283.15,289.15,1016,,,50,8,330,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491087600,2017-04-01 23:00:00 +0000 UTC,4138106,,,,285.16,282.15,287.15,1017,,,50,8,330,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491091200,2017-04-02 00:00:00 +0000 UTC,4138106,,,,284.22,281.15,287.15,1019,,,54,9,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491094800,2017-04-02 01:00:00 +0000 UTC,4138106,,,,283.95,282.15,286.15,1019,,,57,8,330,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491098400,2017-04-02 02:00:00 +0000 UTC,4138106,,,,283.08,281.15,284.15,1020,,,57,4,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491102000,2017-04-02 03:00:00 +0000 UTC,4138106,,,,282.87,281.15,284.15,1020,,,57,5,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491105600,2017-04-02 04:00:00 +0000 UTC,4138106,,,,282.66,281.15,284.15,1021,,,61,5,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491109200,2017-04-02 05:00:00 +0000 UTC,4138106,,,,282.29,280.15,284.15,1021,,,61,8,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491112800,2017-04-02 06:00:00 +0000 UTC,4138106,,,,282.16,280.15,284.15,1021,,,61,6,330,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491116400,2017-04-02 07:00:00 +0000 UTC,4138106,,,,281.3,279.15,283.15,1021,,,61,6,340,,,,,,,,,75,803,Clouds,broken clouds,04n
1491120000,2017-04-02 08:00:00 +0000 UTC,4138106,,,,280.09,277.15,282.15,1021,,,65,5,320,,,,,,,,,1,800,Clear,sky is clear,01n
1491123600,2017-04-02 09:00:00 +0000 UTC,4138106,,,,279.68,277.15,281.15,1022,,,61,6,330,,,,,,,,,1,800,Clear,sky is clear,01n
1491127200,2017-04-02 10:00:00 +0000 UTC,4138106,,,,279.09,277.15,281.15,1022,,,65,4,320,,,,,,,,,1,800,Clear,sky is clear,01n
1491130800,2017-04-02 11:00:00 +0000 UTC,4138106,,,,278.62,276.15,281.15,1023,,,65,3,330,,,,,,,,,1,800,Clear,sky is clear,01d
1491134400,2017-04-02 12:00:00 +0000 UTC,4138106,,,,278.48,276.15,281.15,1024,,,61,4,330,,,,,,,,,1,800,Clear,sky is clear,01d
1491138000,2017-04-02 13:00:00 +0000 UTC,4138106,,,,280.42,278.15,282.15,1024,,,61,2,310,,,,,,,,,1,800,Clear,sky is clear,01d
1491141600,2017-04-02 14:00:00 +0000 UTC,4138106,,,,282.33,280.15,284.15,1024,,,53,4,330,,,,,,,,,1,800,Clear,sky is clear,01d
1491145200,2017-04-02 15:00:00 +0000 UTC,4138106,,,,284.28,282.15,286.15,1025,,,47,4,330,,,,,,,,,20,801,Clouds,few clouds,02d
1491148800,2017-04-02 16:00:00 +0000 UTC,4138106,,,,285.69,284.15,287.15,1024,,,71,3,320,,,,,,,,,1,800,Clear,sky is clear,01d
1491152400,2017-04-02 17:00:00 +0000 UTC,4138106,,,,286.73,286.15,287.15,1023,,,59,4,340,,,,,,,,,1,800,Clear,sky is clear,01d
1491156000,2017-04-02 18:00:00 +0000 UTC,4138106,,,,288.14,286.15,290.15,1023,,,33,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1491159600,2017-04-02 19:00:00 +0000 UTC,4138106,,,,289.14,287.15,291.15,1021,,,34,4,40,,,,,,,,,75,803,Clouds,broken clouds,04d
1491163200,2017-04-02 20:00:00 +0000 UTC,4138106,,,,290.22,289.15,291.15,1021,,,31,3,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491166800,2017-04-02 21:00:00 +0000 UTC,4138106,,,,290.55,289.15,292.15,1021,,,31,4,300,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491170400,2017-04-02 22:00:00 +0000 UTC,4138106,,,,290.65,290.15,292.15,1021,,,55,4,330,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491174000,2017-04-02 23:00:00 +0000 UTC,4138106,,,,290.15,289.15,291.15,1020,,,62,3,320,,,,,,,,,75,803,Clouds,broken clouds,04d
1491177600,2017-04-03 00:00:00 +0000 UTC,4138106,,,,288.37,285.15,291.15,1021,,,31,2,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1491181200,2017-04-03 01:00:00 +0000 UTC,4138106,,,,286.3,282.15,290.15,1021,,,29,1,290,,,,,,,,,75,803,Clouds,broken clouds,04n
1491184800,2017-04-03 02:00:00 +0000 UTC,4138106,,,,283.93,280.15,287.15,1021,,,54,2,180,,,,,,,,,75,803,Clouds,broken clouds,04n
1491188400,2017-04-03 03:00:00 +0000 UTC,4138106,,,,283.16,280.15,287.15,1020,,,66,1,190,,,,,,,,,75,803,Clouds,broken clouds,04n
1491192000,2017-04-03 04:00:00 +0000 UTC,4138106,,,,281.51,279.15,285.15,1021,,,58,1,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1491195600,2017-04-03 05:00:00 +0000 UTC,4138106,,,,281.42,278.15,286.15,1021,,,54,2,190,,,,,,,,,75,803,Clouds,broken clouds,04n
1491199200,2017-04-03 06:00:00 +0000 UTC,4138106,,,,281.42,278.15,285.15,1020,,,66,3,180,,,,,,,,,75,803,Clouds,broken clouds,04n
1491202800,2017-04-03 07:00:00 +0000 UTC,4138106,,,,280.89,277.15,285.15,1020,,,66,2,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1491206400,2017-04-03 08:00:00 +0000 UTC,4138106,,,,279.96,276.15,284.15,1019,,,71,2,150,,,,,,,,,75,803,Clouds,broken clouds,04n
1491210000,2017-04-03 09:00:00 +0000 UTC,4138106,,,,279.82,275.15,283.15,1019,,,76,2,180,,,,,,,,,75,803,Clouds,broken clouds,04n
1491213600,2017-04-03 10:00:00 +0000 UTC,4138106,,,,279.69,275.15,284.15,1019,,,76,2,190,,,,,,,,,40,802,Clouds,scattered clouds,03n
1491217200,2017-04-03 11:00:00 +0000 UTC,4138106,,,,279.61,275.15,284.15,1020,,,81,4,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1491220800,2017-04-03 12:00:00 +0000 UTC,4138106,,,,280.14,276.15,284.15,1020,,,76,4,190,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491224400,2017-04-03 13:00:00 +0000 UTC,4138106,,,,283.26,280.15,286.15,1020,,,71,5,200,,,,,,,,,1,800,Clear,sky is clear,01d
1491228000,2017-04-03 14:00:00 +0000 UTC,4138106,,,,286.45,285.15,288.15,1019,,,67,6,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491231600,2017-04-03 15:00:00 +0000 UTC,4138106,,,,288.56,287.15,290.15,1018,,,63,5,170,,,,,,,,,75,803,Clouds,broken clouds,04d
1491235200,2017-04-03 16:00:00 +0000 UTC,4138106,,,,290.77,290.15,291.15,1018,,,59,6,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491238800,2017-04-03 17:00:00 +0000 UTC,4138106,,,,291.54,289.15,294.15,1017,,,55,5,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491242400,2017-04-03 18:00:00 +0000 UTC,4138106,,,,292.15,291.15,294.15,1015,,,52,7,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491246000,2017-04-03 19:00:00 +0000 UTC,4138106,,,,292.3,291.15,294.15,1014,,,55,6,190,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491249600,2017-04-03 20:00:00 +0000 UTC,4138106,,,,292.16,290.15,294.15,1013,,,52,4,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491253200,2017-04-03 21:00:00 +0000 UTC,4138106,,,,291.93,290.15,294.15,1012,,,48,7,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1491256800,2017-04-03 22:00:00 +0000 UTC,4138106,,,,291.51,290.15,293.15,1012,,,52,6,170,,,,,,,,,75,803,Clouds,broken clouds,04d
1491260400,2017-04-03 23:00:00 +0000 UTC,4138106,,,,290.69,289.15,292.15,1011,,,39,6,150,,,,,,,,,90,521,Rain,proximity shower rain,09d
1491264000,2017-04-04 00:00:00 +0000 UTC,4138106,,,,289.53,287.15,292.15,1010,,,59,4,160,,,,,,,,,90,520,Rain,light intensity shower rain,09n
1491267600,2017-04-04 01:00:00 +0000 UTC,4138106,,,,287.17,285.15,289.15,1009,,,87,2,130,,,,,,,,,90,520,Rain,light intensity shower rain,09n
1491267600,2017-04-04 01:00:00 +0000 UTC,4138106,,,,287.17,285.15,289.15,1009,,,87,2,130,,,,,,,,,90,701,Mist,mist,50n
1491271200,2017-04-04 02:00:00 +0000 UTC,4138106,,,,286.23,285.15,287.15,1006,,,93,4,130,,,,,,,,,90,501,Rain,moderate rain,10n
1491271200,2017-04-04 02:00:00 +0000 UTC,4138106,,,,286.23,285.15,287.15,1006,,,93,4,130,,,,,,,,,90,701,Mist,mist,50n
1491271200,2017-04-04 02:00:00 +0000 UTC,4138106,,,,286.23,285.15,287.15,1006,,,93,4,130,,,,,,,,,90,301,Drizzle,drizzle,09n
1491274800,2017-04-04 03:00:00 +0000 UTC,4138106,,,,286.72,284.15,289.15,1005,,,87,3,190,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1491274800,2017-04-04 03:00:00 +0000 UTC,4138106,,,,286.72,284.15,289.15,1005,,,87,3,190,,,,,,,,,90,501,Rain,moderate rain,10n
1491274800,2017-04-04 03:00:00 +0000 UTC,4138106,,,,286.72,284.15,289.15,1005,,,87,3,190,,,,,,,,,90,701,Mist,mist,50n
1491278400,2017-04-04 04:00:00 +0000 UTC,4138106,,,,287.22,286.15,289.15,1005,,,87,5,190,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1491282000,2017-04-04 05:00:00 +0000 UTC,4138106,,,,287.64,286.15,289.15,1004,,,93,5,190,,,,,,,,,90,701,Mist,mist,50n
1491285600,2017-04-04 06:00:00 +0000 UTC,4138106,,,,287.61,286.15,289.15,1004,,,100,5,190,,,,,,,,,90,701,Mist,mist,50n
1491285600,2017-04-04 06:00:00 +0000 UTC,4138106,,,,287.61,286.15,289.15,1004,,,100,5,190,,,,,,,,,90,301,Drizzle,drizzle,09n
1491289200,2017-04-04 07:00:00 +0000 UTC,4138106,,,,287.99,286.15,290.15,1003,,,93,4,220,,,,,,,,,90,500,Rain,light rain,10n
1491289200,2017-04-04 07:00:00 +0000 UTC,4138106,,,,287.99,286.15,290.15,1003,,,93,4,220,,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09n
1491292800,2017-04-04 08:00:00 +0000 UTC,4138106,,,,288.45,287.15,290.15,1002,,,93,4,200,,,,,,,,,75,701,Mist,mist,50n
1491296400,2017-04-04 09:00:00 +0000 UTC,4138106,,,,288.22,286.15,290.15,1002,,,93,4,200,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491300000,2017-04-04 10:00:00 +0000 UTC,4138106,,,,288.81,286.15,291.15,1002,,,93,5,210,,,,,,,,,90,804,Clouds,overcast clouds,04n
1491303600,2017-04-04 11:00:00 +0000 UTC,4138106,,,,289.38,288.15,291.15,1002,,,93,5,220,,,,,,,,,75,701,Mist,mist,50d
1491307200,2017-04-04 12:00:00 +0000 UTC,4138106,,,,289.45,288.15,291.15,1002,,,82,6,200,,,,,,,,,90,501,Rain,moderate rain,10d
1491307200,2017-04-04 12:00:00 +0000 UTC,4138106,,,,289.45,288.15,291.15,1002,,,82,6,200,,,,,,,,,90,701,Mist,mist,50d
1491310800,2017-04-04 13:00:00 +0000 UTC,4138106,,,,289.86,288.15,291.15,1002,,,82,6,210,,,,,,,,,90,500,Rain,light rain,10d
1491314400,2017-04-04 14:00:00 +0000 UTC,4138106,,,,290.71,289.15,292.15,1002,,,82,5,210,,,,,,,,,75,500,Rain,light rain,10d
1491318000,2017-04-04 15:00:00 +0000 UTC,4138106,,,,292.34,289.15,295.15,1002,,,68,8,240,,,,,,,,,40,500,Rain,light rain,10d
1491321600,2017-04-04 16:00:00 +0000 UTC,4138106,,,,294.98,292.15,297.15,1002,,,53,6,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491325200,2017-04-04 17:00:00 +0000 UTC,4138106,,,,296.22,294.15,297.15,1001,,,50,7,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1491328800,2017-04-04 18:00:00 +0000 UTC,4138106,,,,296.98,296.15,298.15,1001,,,50,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1491332400,2017-04-04 19:00:00 +0000 UTC,4138106,,,,297.31,295.15,299.15,1001,,,50,6,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1491336000,2017-04-04 20:00:00 +0000 UTC,4138106,,,,298.58,297.15,299.15,1002,,,41,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1491339600,2017-04-04 21:00:00 +0000 UTC,4138106,,,,299.37,297.15,301.15,1002,,,36,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1491343200,2017-04-04 22:00:00 +0000 UTC,4138106,,,,299.77,298.15,301.15,1003,,,30,7,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491346800,2017-04-04 23:00:00 +0000 UTC,4138106,,,,298.52,296.15,300.15,1004,,,27,8,290,,,,,,,,,20,801,Clouds,few clouds,02d
1491350400,2017-04-05 00:00:00 +0000 UTC,4138106,,,,296.7,294.15,299.15,1005,,,31,6,310,,,,,,,,,20,801,Clouds,few clouds,02n
1491354000,2017-04-05 01:00:00 +0000 UTC,4138106,,,,294.69,292.15,297.15,1006,,,35,4,320,,,,,,,,,20,801,Clouds,few clouds,02n
1491357600,2017-04-05 02:00:00 +0000 UTC,4138106,,,,293.16,290.15,296.15,1007,,,37,3,310,,,,,,,,,20,801,Clouds,few clouds,02n
1491361200,2017-04-05 03:00:00 +0000 UTC,4138106,,,,291.59,286.15,296.15,1007,,,37,5,310,,,,,,,,,20,801,Clouds,few clouds,02n
1491364800,2017-04-05 04:00:00 +0000 UTC,4138106,,,,291.38,289.15,295.15,1008,,,40,4,310,,,,,,,,,20,801,Clouds,few clouds,02n
1491368400,2017-04-05 05:00:00 +0000 UTC,4138106,,,,290.76,288.15,294.15,1008,,,42,5,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1491372000,2017-04-05 06:00:00 +0000 UTC,4138106,,,,290.23,287.15,293.15,1009,,,48,3,330,,,,,,,,,75,803,Clouds,broken clouds,04n
1491375600,2017-04-05 07:00:00 +0000 UTC,4138106,,,,290.15,288.15,293.15,1009,,,45,4,310,,,,,,,,,75,803,Clouds,broken clouds,04n
1491379200,2017-04-05 08:00:00 +0000 UTC,4138106,,,,289.06,285.15,292.15,1009,,,42,3,281,,,,,,,,,75,803,Clouds,broken clouds,04n
1491382800,2017-04-05 09:00:00 +0000 UTC,4138106,,,,287.07,281.15,291.15,1011,,,48,2,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1491386400,2017-04-05 10:00:00 +0000 UTC,4138106,,,,286.22,281.15,291.15,1011,,,48,1,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1491390000,2017-04-05 11:00:00 +0000 UTC,4138106,,,,285.47,280.15,290.15,1012,,,48,2,250,,,,,,,,,20,801,Clouds,few clouds,02d
1491393600,2017-04-05 12:00:00 +0000 UTC,4138106,,,,285.73,281.15,290.15,1013,,,55,3,330,,,,,,,,,20,801,Clouds,few clouds,02d
1491397200,2017-04-05 13:00:00 +0000 UTC,4138106,,,,288.06,285.15,290.15,1014,,,51,6,330,,,,,,,,,40,802,Clouds,scattered clouds,03d
1491400800,2017-04-05 14:00:00 +0000 UTC,4138106,,,,290.01,286.15,292.15,1015,,,55,3,360,,,,,,,,,1,800,Clear,sky is clear,01d
1491404400,2017-04-05 15:00:00 +0000 UTC,4138106,,,,290.94,287.15,293.15,1015,,,55,2,30,,,,,,,,,1,800,Clear,sky is clear,01d
1491408000,2017-04-05 16:00:00 +0000 UTC,4138106,,,,292,289.15,294.15,1014,,,48,1,340,,,,,,,,,1,800,Clear,sky is clear,01d
1491411600,2017-04-05 17:00:00 +0000 UTC,4138106,,,,293.79,290.15,296.15,1013,,,45,2,10,,,,,,,,,1,800,Clear,sky is clear,01d
1491415200,2017-04-05 18:00:00 +0000 UTC,4138106,,,,294.21,291.15,297.15,1013,,,43,1,290,,,,,,,,,1,800,Clear,sky is clear,01d
1491418800,2017-04-05 19:00:00 +0000 UTC,4138106,,,,294.86,292.15,296.15,1012,,,40,3,160,,,,,,,,,1,800,Clear,sky is clear,01d
1491422400,2017-04-05 20:00:00 +0000 UTC,4138106,,,,295.35,291.15,298.15,1011,,,40,2,160,,,,,,,,,1,800,Clear,sky is clear,01d
1491426000,2017-04-05 21:00:00 +0000 UTC,4138106,,,,294.75,292.15,298.15,1011,,,40,3,130,,,,,,,,,1,800,Clear,sky is clear,01d
1491429600,2017-04-05 22:00:00 +0000 UTC,4138106,,,,293.9,290.15,297.15,1010,,,45,3,120,,,,,,,,,1,800,Clear,sky is clear,01d
